A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	class
-463.0	-717.0	-295.0	2039.0	-1603.0	597.0	-1184.0	1874.0	-5084.0	-389.0	688.0	3105.0	-2658.0	2421.0	-44.0	3727.0	-382.0	-828.0	54.0	-663.0	0
-153.0	-277.0	494.0	189.0	19.0	-614.0	413.0	942.0	-95.0	483.0	1811.0	2089.0	-1291.0	54.0	1863.0	-22.0	214.0	2146.0	177.0	-7.0	1
2348.0	548.0	1947.0	-1504.0	-109.0	-1728.0	1498.0	-172.0	-1868.0	-1153.0	-2803.0	1626.0	-246.0	-928.0	495.0	-0.0	-2173.0	-664.0	2012.0	2232.0	0
-204.0	-2171.0	935.0	-2092.0	143.0	-926.0	4164.0	-932.0	3285.0	2043.0	42.0	-7395.0	-915.0	-175.0	1965.0	1159.0	131.0	1465.0	1482.0	-1549.0	0
109.0	39.0	209.0	26.0	-499.0	487.0	1284.0	-711.0	-98.0	1673.0	445.0	-1024.0	42.0	-1239.0	1314.0	1569.0	7.0	1253.0	699.0	-1118.0	1
1774.0	-969.0	1444.0	1481.0	176.0	6.0	527.0	685.0	32.0	-2.0	908.0	713.0	-1232.0	811.0	-527.0	-697.0	14.0	1256.0	233.0	166.0	1
-1641.0	364.0	-854.0	-2308.0	2341.0	225.0	-4189.0	979.0	-1332.0	626.0	512.0	-1965.0	26.0	-4358.0	1108.0	-14.0	-332.0	-797.0	-8.0	-202.0	0
67.0	-602.0	1236.0	648.0	894.0	-383.0	1873.0	18.0	-1053.0	-1438.0	-906.0	179.0	-1414.0	-859.0	-858.0	237.0	675.0	-252.0	-2003.0	467.0	1
1225.0	1661.0	1176.0	443.0	577.0	12.0	921.0	712.0	1298.0	-12.0	-626.0	1083.0	2276.0	966.0	1996.0	1105.0	-1073.0	1344.0	1306.0	-1952.0	1
607.0	-26.0	-3914.0	-2464.0	3085.0	-602.0	5.0	3197.0	-667.0	292.0	101.0	294.0	-2532.0	157.0	-1012.0	-1812.0	86.0	-2514.0	23.0	-62.0	0
-494.0	-836.0	-953.0	4.0	-684.0	-1289.0	51.0	292.0	3398.0	679.0	1202.0	-2659.0	-1668.0	-593.0	-1496.0	1778.0	-1339.0	-1583.0	521.0	1752.0	0
937.0	1623.0	537.0	-1468.0	-221.0	217.0	1074.0	318.0	541.0	-322.0	927.0	488.0	1584.0	-74.0	-1387.0	1219.0	628.0	1508.0	1178.0	2678.0	1
-142.0	-49.0	955.0	653.0	258.0	-404.0	1625.0	143.0	53.0	156.0	-781.0	1703.0	-176.0	-1742.0	-228.0	2009.0	2941.0	-349.0	739.0	1343.0	1
-941.0	717.0	314.0	211.0	-522.0	1683.0	1393.0	1048.0	1558.0	705.0	281.0	56.0	989.0	-61.0	-468.0	3.0	2243.0	1467.0	1886.0	-44.0	1
2475.0	2403.0	472.0	909.0	-828.0	-4.0	138.0	66.0	482.0	92.0	918.0	-395.0	511.0	-139.0	1485.0	1065.0	426.0	1778.0	1196.0	-2174.0	1
-605.0	-61.0	943.0	29.0	1651.0	48.0	112.0	-622.0	1716.0	36.0	1129.0	3.0	-282.0	1798.0	396.0	1294.0	-31.0	2251.0	677.0	1235.0	1
-178.0	2527.0	-1338.0	156.0	1775.0	1048.0	2658.0	1244.0	882.0	82.0	244.0	1455.0	879.0	917.0	-559.0	-1192.0	1695.0	186.0	1863.0	-1559.0	1
-1266.0	12.0	402.0	3509.0	1962.0	-877.0	1702.0	-1374.0	-579.0	293.0	-56.0	-3201.0	1856.0	-1202.0	1697.0	714.0	1212.0	138.0	55.0	1537.0	0
-32.0	1409.0	22.0	-1668.0	-817.0	-154.0	67.0	252.0	1412.0	-2104.0	162.0	845.0	152.0	-54.0	3582.0	303.0	2369.0	528.0	798.0	1206.0	0
-1564.0	627.0	-2782.0	-884.0	699.0	1054.0	-2108.0	-1702.0	241.0	1219.0	1319.0	4859.0	1594.0	56.0	3884.0	1694.0	1436.0	1382.0	244.0	3084.0	0
-2517.0	4923.0	-1266.0	-725.0	1882.0	1587.0	-181.0	32.0	-51.0	-393.0	-665.0	3319.0	-1862.0	1786.0	-902.0	-4105.0	2324.0	-2124.0	-332.0	2516.0	0
857.0	126.0	388.0	704.0	166.0	2885.0	68.0	-1127.0	1038.0	1015.0	818.0	887.0	586.0	414.0	-2412.0	97.0	962.0	392.0	-18.0	162.0	1
728.0	1979.0	-554.0	-403.0	493.0	1379.0	-49.0	1481.0	1243.0	1291.0	2129.0	105.0	622.0	63.0	-822.0	2859.0	295.0	401.0	-1118.0	1545.0	1
-1876.0	-2815.0	576.0	-1915.0	-1135.0	311.0	-1293.0	1533.0	-1071.0	182.0	-1067.0	-338.0	-5532.0	-4177.0	2129.0	-1496.0	2876.0	707.0	2525.0	2944.0	0
-1735.0	573.0	1585.0	-601.0	-25.0	3991.0	-1763.0	-777.0	189.0	6757.0	-62.0	-701.0	1155.0	2764.0	2922.0	-1288.0	11.0	3429.0	-331.0	-958.0	0
38.0	448.0	662.0	1835.0	-1074.0	2352.0	445.0	478.0	522.0	983.0	512.0	-884.0	1225.0	662.0	-227.0	-1092.0	338.0	2399.0	1338.0	143.0	1
2902.0	1533.0	1017.0	423.0	-109.0	197.0	54.0	188.0	-709.0	1554.0	1887.0	52.0	-748.0	1783.0	87.0	828.0	1345.0	-4.0	-799.0	-953.0	1
1119.0	1984.0	69.0	377.0	-372.0	167.0	36.0	1431.0	1919.0	-55.0	1394.0	71.0	748.0	1343.0	97.0	2485.0	-334.0	1657.0	1194.0	1198.0	1
1183.0	-1455.0	-175.0	1471.0	145.0	-253.0	-2556.0	1971.0	-35.0	669.0	-403.0	1912.0	-32.0	1447.0	2815.0	-271.0	-2348.0	1979.0	2355.0	194.0	0
-343.0	-1179.0	671.0	2722.0	1018.0	-2918.0	3907.0	-2517.0	-148.0	-1963.0	485.0	118.0	-247.0	608.0	-325.0	-1075.0	-808.0	222.0	-926.0	797.0	0
98.0	1962.0	1092.0	-2127.0	2367.0	2165.0	2913.0	-576.0	-3794.0	105.0	3378.0	656.0	-5333.0	-848.0	-472.0	2854.0	1725.0	1833.0	-746.0	-2706.0	0
1389.0	-2426.0	1955.0	3721.0	1796.0	12.0	859.0	-467.0	1921.0	468.0	-338.0	871.0	2581.0	1833.0	371.0	-723.0	2054.0	-1933.0	-2368.0	-1644.0	0
429.0	526.0	153.0	898.0	-1485.0	541.0	5.0	2325.0	-1298.0	12.0	2968.0	492.0	-158.0	-253.0	-195.0	895.0	-396.0	-1089.0	1316.0	-915.0	0
-1627.0	-2443.0	-3834.0	-3203.0	382.0	1343.0	878.0	509.0	-733.0	1918.0	419.0	-2637.0	-2462.0	1421.0	-1035.0	-696.0	389.0	121.0	-2281.0	-48.0	0
462.0	-1256.0	3945.0	-1995.0	-1291.0	-4698.0	-768.0	-1338.0	2706.0	-2021.0	263.0	27.0	284.0	-3285.0	4837.0	2813.0	2389.0	-176.0	-422.0	851.0	0
-282.0	2864.0	3189.0	-1356.0	397.0	1015.0	383.0	1673.0	195.0	-453.0	199.0	-3418.0	-372.0	1196.0	1396.0	1888.0	-2466.0	-216.0	-655.0	-268.0	0
-13.0	9.0	1155.0	212.0	1805.0	733.0	729.0	-16.0	-179.0	-863.0	2018.0	1354.0	1619.0	-209.0	2077.0	-1244.0	1169.0	522.0	1272.0	-1957.0	1
622.0	291.0	888.0	159.0	81.0	339.0	-26.0	444.0	-1834.0	1084.0	1246.0	-1196.0	-82.0	-998.0	1711.0	-11.0	-2396.0	1361.0	2006.0	1553.0	1
-68.0	-694.0	-1912.0	36.0	-188.0	-877.0	398.0	-307.0	825.0	1684.0	-776.0	977.0	793.0	-1505.0	6158.0	-416.0	1655.0	1125.0	2763.0	588.0	0
119.0	-646.0	97.0	932.0	-475.0	305.0	2659.0	-255.0	-208.0	1419.0	-857.0	-1606.0	823.0	2395.0	-1335.0	-96.0	132.0	1362.0	671.0	1135.0	1
27.0	2677.0	-1281.0	-2565.0	1683.0	-26.0	325.0	555.0	1287.0	2904.0	1555.0	-3156.0	38.0	-152.0	-111.0	-49.0	2638.0	-235.0	3149.0	328.0	0
3988.0	-3706.0	3645.0	-3872.0	-2033.0	3908.0	1693.0	-2156.0	-1313.0	1592.0	704.0	1536.0	-132.0	525.0	1037.0	2088.0	1834.0	3237.0	-802.0	3133.0	0
2076.0	-257.0	613.0	2434.0	2047.0	869.0	54.0	1342.0	784.0	796.0	1622.0	782.0	514.0	1479.0	1.0	-715.0	-258.0	1083.0	584.0	1947.0	1
-856.0	-133.0	433.0	-1638.0	-236.0	-73.0	-3789.0	1076.0	-1305.0	386.0	-123.0	371.0	2887.0	1736.0	-1132.0	3407.0	3626.0	-1045.0	-241.0	-842.0	0
-119.0	38.0	757.0	-755.0	-2057.0	68.0	-798.0	1501.0	1866.0	-2275.0	-1444.0	-364.0	-226.0	616.0	92.0	1865.0	-5288.0	547.0	-2511.0	1403.0	0
-63.0	125.0	-839.0	27.0	-289.0	-321.0	-64.0	1268.0	-871.0	209.0	1495.0	2099.0	-486.0	212.0	39.0	-132.0	204.0	1298.0	-2674.0	1681.0	0
2365.0	-805.0	-1191.0	-124.0	-2539.0	2669.0	425.0	241.0	291.0	-1949.0	2168.0	2534.0	41.0	-693.0	409.0	4425.0	-1185.0	996.0	1304.0	-96.0	0
273.0	1328.0	243.0	1012.0	-614.0	-426.0	764.0	592.0	-402.0	328.0	-418.0	-269.0	-636.0	155.0	-562.0	-131.0	-1418.0	1307.0	948.0	843.0	1
179.0	-28.0	1466.0	487.0	-1593.0	-1413.0	-61.0	1144.0	-651.0	-1334.0	-2622.0	168.0	-3491.0	432.0	634.0	-2707.0	3078.0	2731.0	86.0	819.0	0
14.0	-377.0	-1625.0	-3707.0	-1039.0	-2458.0	-1258.0	4491.0	-438.0	-115.0	1387.0	1839.0	-343.0	-1096.0	199.0	673.0	416.0	1475.0	4015.0	3324.0	0
2.0	83.0	214.0	135.0	2352.0	256.0	2022.0	-368.0	39.0	-165.0	36.0	125.0	-588.0	18.0	537.0	585.0	1254.0	-71.0	-793.0	1497.0	1
3912.0	-835.0	2118.0	447.0	3059.0	81.0	8.0	793.0	1159.0	1365.0	99.0	2052.0	2109.0	224.0	159.0	-3858.0	38.0	206.0	-116.0	869.0	0
273.0	847.0	1194.0	905.0	672.0	1995.0	264.0	1903.0	257.0	-606.0	-34.0	736.0	-135.0	1664.0	-237.0	-177.0	-1393.0	31.0	1319.0	-298.0	1
-371.0	506.0	756.0	1222.0	528.0	1533.0	2694.0	196.0	1357.0	-222.0	-544.0	999.0	75.0	-675.0	613.0	412.0	1415.0	-84.0	1894.0	-253.0	1
1793.0	-81.0	881.0	131.0	1313.0	2184.0	-548.0	16.0	-107.0	1468.0	-349.0	983.0	223.0	361.0	756.0	1204.0	2673.0	-846.0	75.0	198.0	1
47.0	-476.0	-627.0	82.0	-543.0	124.0	-589.0	-2.0	1233.0	126.0	2594.0	-1273.0	1738.0	607.0	-1052.0	1304.0	2704.0	62.0	1027.0	-86.0	1
576.0	1373.0	615.0	866.0	1941.0	1394.0	283.0	575.0	585.0	1496.0	91.0	-94.0	274.0	-377.0	-1591.0	-162.0	979.0	-678.0	-291.0	-336.0	1
-671.0	1132.0	23.0	-257.0	-276.0	2621.0	988.0	535.0	282.0	-156.0	-774.0	2665.0	-879.0	-517.0	324.0	-514.0	156.0	-183.0	1241.0	136.0	1
1555.0	-1049.0	733.0	-36.0	537.0	948.0	1511.0	2256.0	987.0	111.0	-353.0	595.0	-597.0	1561.0	-52.0	217.0	2716.0	476.0	2619.0	252.0	1
-4324.0	1516.0	-171.0	-42.0	1243.0	104.0	2955.0	-1106.0	782.0	-903.0	672.0	-638.0	-2034.0	-71.0	-2239.0	455.0	-4.0	-563.0	-1597.0	-53.0	0
1405.0	-498.0	99.0	732.0	1017.0	855.0	17.0	2562.0	41.0	-411.0	-212.0	323.0	117.0	705.0	-111.0	1666.0	-738.0	278.0	1994.0	236.0	1
285.0	407.0	-777.0	464.0	-599.0	72.0	1475.0	479.0	1277.0	69.0	-87.0	1078.0	1259.0	902.0	1781.0	1578.0	1231.0	-483.0	134.0	1605.0	1
1265.0	792.0	3062.0	824.0	218.0	-724.0	-5.0	-106.0	274.0	122.0	-587.0	21.0	242.0	353.0	46.0	1332.0	1099.0	492.0	-1524.0	1251.0	1
-56.0	-495.0	726.0	189.0	-1238.0	-506.0	853.0	-899.0	-446.0	691.0	11.0	26.0	448.0	42.0	196.0	-246.0	-1061.0	2241.0	1718.0	1933.0	1
-3065.0	689.0	-1148.0	-1868.0	-1856.0	-2152.0	-3365.0	548.0	32.0	-187.0	246.0	-488.0	1037.0	4936.0	-139.0	151.0	2509.0	1423.0	829.0	507.0	0
1236.0	3128.0	-1765.0	404.0	-3103.0	-14.0	-1088.0	136.0	65.0	2016.0	-674.0	2251.0	2225.0	941.0	-533.0	-1943.0	-2054.0	1576.0	5097.0	2.0	0
-554.0	-13.0	4165.0	2032.0	1443.0	2271.0	-0.0	-421.0	-38.0	-1506.0	703.0	1203.0	-73.0	-1552.0	-33.0	-505.0	-1565.0	-3572.0	-73.0	-2636.0	0
-1777.0	175.0	188.0	685.0	-251.0	2412.0	31.0	-379.0	2249.0	-2472.0	-1111.0	-122.0	76.0	-191.0	797.0	1536.0	-217.0	-1235.0	-917.0	-303.0	0
-97.0	2574.0	423.0	-112.0	-1114.0	126.0	261.0	-1089.0	-124.0	-3088.0	-3616.0	19.0	395.0	-1024.0	2326.0	1687.0	-1499.0	-2063.0	-1234.0	-832.0	0
308.0	1138.0	2178.0	474.0	418.0	-26.0	-486.0	867.0	1286.0	-24.0	-1813.0	1068.0	-37.0	1125.0	182.0	689.0	-195.0	1206.0	-107.0	-1263.0	1
329.0	1098.0	-4024.0	2257.0	799.0	41.0	-3168.0	-3513.0	-1501.0	-1273.0	4303.0	2162.0	622.0	1312.0	27.0	-1548.0	1467.0	-1338.0	369.0	-217.0	0
-374.0	-114.0	-1012.0	3591.0	-1253.0	-2632.0	-1276.0	-1018.0	-161.0	318.0	159.0	134.0	-202.0	-58.0	-192.0	-2559.0	-2294.0	-1705.0	1016.0	-1721.0	0
798.0	346.0	1344.0	-2352.0	1781.0	2393.0	15.0	-801.0	-57.0	265.0	1544.0	-1195.0	-3448.0	-1536.0	159.0	62.0	152.0	4071.0	1899.0	-576.0	0
453.0	1932.0	-2423.0	176.0	1712.0	-619.0	-147.0	209.0	562.0	1559.0	2105.0	551.0	12.0	-432.0	-546.0	522.0	17.0	911.0	61.0	-1309.0	1
497.0	-1209.0	-658.0	1911.0	-1613.0	-371.0	2564.0	256.0	1509.0	1892.0	-1037.0	572.0	81.0	-589.0	2067.0	5.0	1477.0	752.0	984.0	1242.0	1
2.0	608.0	2038.0	-17.0	1297.0	1078.0	-1587.0	-138.0	469.0	49.0	-623.0	48.0	-501.0	898.0	113.0	597.0	-1046.0	1647.0	1083.0	1755.0	1
-1348.0	3647.0	165.0	224.0	3937.0	-3759.0	1597.0	149.0	1007.0	397.0	13.0	-2222.0	2253.0	62.0	223.0	-709.0	1301.0	-1612.0	-1883.0	444.0	0
2312.0	-129.0	613.0	1552.0	-3482.0	-1111.0	-2658.0	157.0	-709.0	-473.0	1044.0	-2505.0	-1158.0	-415.0	-727.0	1604.0	2412.0	216.0	-905.0	-691.0	0
63.0	-1377.0	88.0	-165.0	701.0	758.0	191.0	68.0	-81.0	592.0	302.0	432.0	238.0	1116.0	67.0	978.0	-572.0	311.0	495.0	1196.0	1
1922.0	1745.0	-838.0	-737.0	1253.0	852.0	1103.0	-2067.0	-5064.0	1433.0	-78.0	479.0	1609.0	1022.0	-2042.0	1232.0	2892.0	-3043.0	195.0	1726.0	0
912.0	-92.0	132.0	55.0	284.0	-323.0	463.0	424.0	295.0	0.0	74.0	117.0	644.0	-259.0	92.0	712.0	686.0	-6.0	76.0	3053.0	1
358.0	1857.0	185.0	-345.0	1325.0	-83.0	1538.0	1043.0	-598.0	1016.0	2059.0	1424.0	829.0	846.0	306.0	1906.0	74.0	59.0	-648.0	1998.0	1
171.0	879.0	-311.0	1927.0	635.0	729.0	348.0	1823.0	-764.0	1365.0	1522.0	778.0	846.0	1737.0	543.0	272.0	222.0	1894.0	334.0	19.0	1
1928.0	79.0	-2473.0	-1306.0	455.0	4331.0	3547.0	-1224.0	1547.0	1599.0	2284.0	-1128.0	-749.0	-3986.0	-2347.0	-4138.0	-2903.0	3018.0	1268.0	301.0	0
-89.0	834.0	1202.0	-1013.0	-2887.0	2575.0	577.0	326.0	552.0	738.0	-4236.0	1906.0	-3536.0	-335.0	-2705.0	126.0	-4681.0	-2119.0	1113.0	-1094.0	0
-193.0	386.0	-304.0	715.0	-479.0	683.0	1813.0	913.0	-54.0	1794.0	48.0	1187.0	-2463.0	1722.0	138.0	736.0	-322.0	36.0	-921.0	253.0	1
163.0	1832.0	177.0	-151.0	842.0	-69.0	1085.0	1538.0	259.0	429.0	1661.0	1.0	195.0	-1074.0	222.0	443.0	983.0	-651.0	372.0	309.0	1
-1637.0	1146.0	-1369.0	-2428.0	919.0	-786.0	1417.0	17.0	22.0	118.0	2098.0	1997.0	482.0	-1137.0	-2438.0	-296.0	-476.0	495.0	2297.0	2332.0	0
-19.0	1082.0	1979.0	1878.0	-1122.0	-1449.0	113.0	586.0	1802.0	1066.0	866.0	1085.0	-3012.0	831.0	-113.0	-3383.0	-1219.0	-2121.0	-1536.0	601.0	0
-396.0	46.0	322.0	26.0	-3424.0	-6682.0	-2244.0	2498.0	3324.0	-2099.0	-694.0	3411.0	1872.0	686.0	-797.0	-2781.0	-1681.0	-1362.0	2982.0	3235.0	0
476.0	172.0	-1993.0	2885.0	2097.0	-7.0	-3094.0	746.0	2141.0	2807.0	-1815.0	-1474.0	-418.0	-16.0	9.0	279.0	-196.0	-1035.0	66.0	1272.0	0
1042.0	-784.0	-689.0	1442.0	-1848.0	52.0	53.0	1398.0	1155.0	-193.0	-616.0	-1381.0	1593.0	684.0	278.0	-243.0	-92.0	146.0	37.0	-489.0	1
186.0	-1356.0	51.0	-648.0	649.0	-295.0	-3748.0	4117.0	-1424.0	205.0	-922.0	-109.0	1607.0	2549.0	-315.0	-768.0	-374.0	-844.0	-75.0	-3171.0	0
3907.0	-5213.0	-772.0	-2191.0	1916.0	-1587.0	1075.0	941.0	979.0	3633.0	-553.0	236.0	-1133.0	-79.0	236.0	-119.0	3468.0	-263.0	-1159.0	2326.0	0
-2166.0	-2341.0	-264.0	276.0	553.0	-1462.0	-1044.0	-2201.0	2549.0	54.0	27.0	3212.0	-847.0	-1041.0	-1842.0	-4317.0	4506.0	-469.0	561.0	-1672.0	0
-866.0	259.0	2028.0	1258.0	-165.0	-1647.0	798.0	-1638.0	304.0	147.0	2398.0	781.0	405.0	591.0	742.0	1752.0	-152.0	53.0	1461.0	1085.0	1
-2964.0	-1069.0	-926.0	942.0	825.0	-1349.0	998.0	-1209.0	257.0	-194.0	1697.0	-2892.0	335.0	-291.0	-1448.0	2063.0	1148.0	1239.0	-1772.0	121.0	0
843.0	2278.0	784.0	-1176.0	157.0	619.0	-215.0	2702.0	342.0	1956.0	834.0	-941.0	-3323.0	238.0	-321.0	458.0	-1211.0	-1593.0	-858.0	-135.0	0
195.0	104.0	-1503.0	17.0	-21.0	3092.0	215.0	-1721.0	-76.0	-792.0	81.0	-577.0	2108.0	125.0	742.0	-1816.0	-6.0	494.0	716.0	1956.0	1
912.0	1114.0	-1526.0	1034.0	-226.0	-433.0	1853.0	15.0	874.0	844.0	107.0	845.0	-1012.0	1148.0	694.0	198.0	1572.0	981.0	-852.0	926.0	1
-178.0	-253.0	-901.0	-709.0	141.0	-1716.0	908.0	867.0	1831.0	-1084.0	386.0	-129.0	-1089.0	-429.0	-749.0	936.0	-714.0	74.0	2431.0	171.0	1
1049.0	-928.0	1588.0	-429.0	-2069.0	-5826.0	156.0	-1228.0	268.0	4225.0	154.0	-1258.0	63.0	-198.0	-336.0	-617.0	796.0	-399.0	-2616.0	3762.0	0
3391.0	-36.0	585.0	978.0	-108.0	4148.0	-296.0	-572.0	-962.0	169.0	-67.0	26.0	2624.0	-1447.0	-1246.0	-632.0	-325.0	765.0	295.0	541.0	0
1334.0	-99.0	512.0	-1032.0	5.0	-412.0	1415.0	1456.0	726.0	211.0	1349.0	-785.0	12.0	514.0	2004.0	526.0	-1054.0	908.0	2515.0	154.0	1
-324.0	-141.0	-173.0	1102.0	-2127.0	-1588.0	1498.0	-111.0	-1575.0	2335.0	748.0	31.0	-318.0	-576.0	-131.0	2159.0	-197.0	2018.0	1806.0	19.0	1
-1145.0	3314.0	3319.0	-2148.0	824.0	2023.0	-801.0	178.0	-736.0	65.0	2.0	1196.0	-1393.0	-2673.0	-691.0	-2002.0	-2295.0	1665.0	-1876.0	3317.0	0
-304.0	2748.0	-1349.0	-332.0	2409.0	857.0	-1088.0	768.0	519.0	-62.0	-291.0	-286.0	7.0	1181.0	214.0	1265.0	-149.0	1556.0	78.0	1509.0	1
943.0	406.0	1533.0	-744.0	-43.0	961.0	-12.0	1031.0	938.0	241.0	1649.0	43.0	867.0	-395.0	1141.0	209.0	64.0	-546.0	-827.0	-1418.0	1
173.0	-1016.0	1991.0	106.0	1436.0	684.0	-122.0	914.0	887.0	-148.0	1933.0	-14.0	-904.0	-392.0	1074.0	1448.0	88.0	-48.0	325.0	1826.0	1
129.0	822.0	21.0	2104.0	1405.0	54.0	1487.0	153.0	981.0	1148.0	264.0	594.0	934.0	1738.0	1042.0	1464.0	891.0	1677.0	888.0	87.0	1
-352.0	-1953.0	738.0	3344.0	-1941.0	2921.0	1656.0	266.0	-979.0	831.0	1092.0	96.0	-2535.0	974.0	94.0	1432.0	-2443.0	-733.0	-2592.0	-2049.0	0
509.0	2109.0	7.0	1107.0	1294.0	-1075.0	-427.0	257.0	918.0	1006.0	356.0	1017.0	588.0	379.0	653.0	1765.0	-295.0	1495.0	89.0	-845.0	1
-1442.0	2605.0	584.0	-566.0	-2555.0	1623.0	-18.0	3306.0	-3467.0	-364.0	974.0	-161.0	226.0	-676.0	667.0	804.0	2372.0	-1776.0	-42.0	708.0	0
-133.0	-412.0	1196.0	-1188.0	956.0	-804.0	874.0	2177.0	-751.0	-337.0	-1198.0	-697.0	-1009.0	-898.0	54.0	-963.0	433.0	15.0	1103.0	1022.0	1
-1076.0	1809.0	962.0	746.0	-212.0	1905.0	1726.0	1297.0	1821.0	1836.0	-521.0	-728.0	426.0	736.0	-267.0	926.0	-9.0	2795.0	1113.0	-1087.0	1
-27.0	-3256.0	218.0	-2082.0	-21.0	224.0	-3408.0	1332.0	-654.0	741.0	2451.0	-455.0	-837.0	1056.0	3203.0	1216.0	199.0	757.0	-1882.0	-2095.0	0
-1619.0	1254.0	474.0	356.0	-942.0	1887.0	-13.0	1916.0	844.0	-42.0	-585.0	-1995.0	786.0	-1228.0	-1252.0	666.0	1474.0	-1956.0	466.0	3148.0	1
183.0	-1574.0	-619.0	2493.0	6032.0	-1269.0	951.0	647.0	-3344.0	-1269.0	-207.0	2041.0	1197.0	2775.0	-1252.0	1439.0	-23.0	-401.0	-1356.0	-1454.0	0
-637.0	-1483.0	456.0	1341.0	-1286.0	-775.0	3234.0	-1612.0	-1011.0	-47.0	-2873.0	-3577.0	-649.0	2732.0	59.0	2713.0	-488.0	1245.0	-65.0	4793.0	0
5742.0	-1624.0	-474.0	-1273.0	-1579.0	2028.0	-592.0	1831.0	-3596.0	-604.0	-784.0	364.0	1398.0	-165.0	-3254.0	-199.0	245.0	-2093.0	-2593.0	-599.0	0
1583.0	781.0	188.0	-1094.0	-628.0	-297.0	1388.0	-718.0	1456.0	98.0	109.0	1048.0	1494.0	127.0	872.0	1655.0	-1257.0	-993.0	-2248.0	1359.0	1
2309.0	1444.0	1323.0	-417.0	837.0	-553.0	-152.0	-368.0	-1078.0	1865.0	1012.0	2388.0	-402.0	884.0	-632.0	243.0	-53.0	548.0	417.0	842.0	1
3.0	1548.0	-138.0	-103.0	-7.0	-598.0	-1465.0	-868.0	57.0	1722.0	-174.0	-12.0	1608.0	-622.0	-493.0	-116.0	367.0	-809.0	1109.0	2097.0	1
663.0	1885.0	74.0	357.0	1211.0	-845.0	801.0	-695.0	917.0	321.0	1492.0	737.0	1885.0	1031.0	177.0	-1421.0	324.0	1633.0	494.0	1688.0	1
4123.0	-2824.0	1598.0	1372.0	-1494.0	1481.0	-778.0	-1872.0	3503.0	652.0	-32.0	-1484.0	705.0	1325.0	316.0	3689.0	22.0	-2796.0	2438.0	-269.0	0
436.0	656.0	1004.0	-214.0	42.0	909.0	-217.0	-418.0	1843.0	147.0	1222.0	1203.0	1413.0	747.0	2455.0	61.0	139.0	-809.0	-846.0	982.0	1
-1379.0	3671.0	-737.0	2396.0	1676.0	-1972.0	-1449.0	176.0	-723.0	1513.0	-3087.0	2867.0	1896.0	4391.0	-866.0	-3849.0	-1058.0	2208.0	445.0	4628.0	0
-193.0	1527.0	1289.0	-4386.0	2.0	2292.0	-111.0	25.0	-2279.0	-2205.0	-1784.0	1541.0	-807.0	-289.0	2433.0	-4923.0	2142.0	-431.0	-1884.0	3609.0	0
1202.0	2124.0	569.0	-492.0	673.0	-758.0	381.0	-1876.0	-1397.0	31.0	939.0	2009.0	-287.0	-655.0	97.0	-652.0	255.0	1316.0	592.0	864.0	0
2648.0	-633.0	964.0	-175.0	1926.0	-1792.0	1857.0	221.0	-1752.0	1696.0	-4735.0	-1436.0	-86.0	1024.0	1253.0	2839.0	3154.0	-844.0	297.0	2821.0	0
-2623.0	1342.0	-244.0	783.0	-356.0	53.0	-1859.0	521.0	397.0	28.0	-638.0	2376.0	164.0	-76.0	-5.0	-337.0	537.0	-526.0	-32.0	32.0	1
257.0	639.0	986.0	-274.0	-582.0	102.0	1148.0	1174.0	288.0	474.0	-112.0	1108.0	33.0	-952.0	1122.0	-302.0	1649.0	1898.0	322.0	2142.0	1
881.0	-85.0	2418.0	-299.0	234.0	405.0	-1247.0	504.0	-399.0	-6.0	422.0	109.0	126.0	-353.0	609.0	337.0	495.0	88.0	-519.0	834.0	1
81.0	477.0	5.0	553.0	209.0	-607.0	154.0	644.0	453.0	949.0	1261.0	2134.0	974.0	1442.0	-112.0	806.0	-475.0	-625.0	825.0	1503.0	1
1506.0	-1991.0	495.0	1172.0	408.0	-145.0	-1797.0	1204.0	-1545.0	1057.0	-106.0	1253.0	-1346.0	-2634.0	1223.0	-155.0	2.0	-2915.0	2164.0	3053.0	0
-1544.0	-592.0	-2262.0	-1481.0	148.0	-1132.0	4576.0	-1648.0	688.0	-1628.0	-2596.0	1491.0	-1196.0	-3399.0	-595.0	2255.0	-1816.0	-1603.0	-86.0	317.0	0
-678.0	301.0	-1795.0	-1776.0	3177.0	-166.0	1256.0	1362.0	-2733.0	1235.0	262.0	3217.0	-3361.0	301.0	3759.0	-1648.0	-2766.0	-1711.0	-656.0	-214.0	0
-22.0	45.0	1303.0	14.0	-821.0	651.0	1242.0	-979.0	366.0	49.0	87.0	-1354.0	1534.0	13.0	2244.0	-1509.0	917.0	8.0	217.0	-472.0	1
-14.0	691.0	1554.0	-1285.0	1613.0	-238.0	1102.0	1356.0	-373.0	2323.0	-1093.0	-114.0	1277.0	494.0	-844.0	2254.0	964.0	-78.0	564.0	152.0	1
-72.0	1218.0	-1851.0	2818.0	-6011.0	3291.0	2854.0	1784.0	-119.0	-662.0	-844.0	-2273.0	1896.0	165.0	-1343.0	2243.0	3031.0	6.0	-2085.0	-539.0	0
